editor_id,full_name,base_damage,secondary_damage,capacity,ammo_per_shot,attack_delay_seconds,weight,value,has_object_template
"crMobsterCombatRifle","Rifle de combate",33,15.000000,20,1,0.300000,7.000000,130,False
"crMobsterCombatKnife","Cuchillo de combate",9,10.000000,0,1,0.000000,1.000000,25,False
"crMobsterLeverGun","Rifle de palanca",35,15.000000,5,1,0.500000,6.000000,135,False
"crMobsterSubmachineGun","Subfusil",0,15.000000,50,1,0.150000,7.000000,100,False
"crMobsterPumpActionShotgun","Escopeta de corredera",50,15.000000,8,1,0.500000,7.000000,50,False
"crMobsterMinigun","Ametralladora",8,15.000000,500,1,0.000000,18.000000,150,False
"crMobsterSwitchblade","Navaja automática",8,0.000000,0,1,0.000000,1.000000,20,False
"crMobster10mm","10 mm",18,10.000000,12,1,0.233300,3.000000,40,False
"crMobsterAutoGrenadeLauncher","Lanzagranadas automático",1,15.000000,9999,1,0.500000,18.000000,225,False
"crCivilianCompetitorBaseballBat","Bate de béisbol",16,10.000000,0,1,0.000000,3.000000,25,False
"crCivilianCompetitorWoodCuttingAxe","Hacha multiusos",23,10.000000,0,1,0.000000,4.000000,40,False
"crCivilianCompetitorHuntingRifle","Rifle de caza",20,15.000000,5,1,0.150000,6.000000,40,False
"crCivilianCompetitorCombatRifle","Rifle de combate",33,15.000000,20,1,0.300000,7.000000,130,False
"crCivilianCompetitorPipeBoltAction","Tubo de cerrojo",34,10.000000,6,1,0.150000,3.000000,35,False
"crCivilianCompetitorDrill","Taladro",0,6.000000,0,1,0.150000,2.000000,80,False
"crCivilianCompetitorPipeRevolver","Revólver de tubo",24,10.000000,6,1,0.150000,3.000000,30,False
"crCivilianCompetitorPipeWrench","Llave grifa",13,10.000000,0,1,0.000000,2.000000,30,False
"crCivilianCompetitorAutoGrenadeLauncher","Lanzagranadas automático",1,15.000000,9999,1,0.500000,18.000000,225,False
"crCivilianCompetitorFlamer","Lanzallamas",0,15.000000,100,1,0.150000,15.000000,150,False
"crCivilianCompetitorCombatKnife","Cuchillo de combate",9,10.000000,0,1,0.000000,1.000000,25,False
"crCivilianCompetitorDoubleBarrelShotgun","Escopeta de doble cañón",67,15.000000,2,1,0.275000,6.000000,100,False
"crCivilianCompetitorCrossBow","Ballesta",200,15.000000,1,1,0.150000,6.000000,50,False
"crCivilianCompetitorShovel","Pala",1,10.000000,0,1,0.000000,6.000000,40,False
"crCivilianCompetitorMissileLauncher","Lanzamisiles",0,15.000000,1,1,1.200000,20.000000,100,False
"crCivilianCompetitorPumpActionShotgun","Escopeta de corredera",50,15.000000,8,1,0.500000,7.000000,50,False
"crCivilianCompetitorBaseballGrenade","Granada de béisbol",0,3.000000,0,1,0.000000,1.000000,20,False
"crCivilianCompetitorAssaultRifle","Rifle de asalto",30,15.000000,20,1,0.250000,8.000000,105,False
"crCivilianCompetitorTireIron","Barreta",12,0.000000,0,1,0.000000,2.000000,25,False
"crCivilianCompetitorHandMadeRifle","Rifle artesanal",32,15.000000,20,1,0.250000,8.000000,90,False
"crCivilianCompetitorGolfClub","Palo de golf",23,10.000000,0,1,0.000000,3.000000,25,False
"crCivilianCompetitorSickle","Hoz",11,0.000000,0,1,0.000000,3.000000,15,False
"crCivilianCompetitorSledgehammer","Almádena",23,15.000000,0,1,0.000000,12.000000,40,False
"crCivilianCompetitorMG42","Ametralladora ligera",0,15.000000,75,1,0.250000,8.000000,150,False
"crCivilianCompetitorDynamiteGrenade","Dinamita",0,3.000000,0,1,0.000000,0.500000,15,False
"crCivilianCompetitorMachete","Machete",14,10.000000,0,1,0.000000,2.000000,25,False
"crCivilianCompetitorM79","Lanzagranadas M79",3,15.000000,1,1,1.000000,6.000000,30,False
"crCivilianCompetitorMinigun","Ametralladora",8,15.000000,500,1,0.000000,18.000000,150,False
"crCivilianCompetitorRollingPin","Rodillo de amasar",11,0.000000,0,1,0.000000,1.000000,10,False
"crCivilianCompetitor10mmSMG","Subfusil de 10 mm",7,10.000000,30,1,0.233300,3.000000,70,False
"crCivilianCompetitorBowieKnife","Cuchillo Bowie",9,10.000000,0,1,0.000000,1.000000,35,False
"crCivilianCompetitorPickAxe","Pico",23,10.000000,0,1,0.000000,2.500000,40,False
"crCivilianCompetitorHatchet","Hacha",11,0.000000,0,1,0.000000,3.000000,15,False
"crCivilianCompetitorPipeGun","Tubo",13,10.000000,12,1,0.166700,4.000000,25,False
"crCivilianCompetitorLeverGun","Rifle de palanca",35,15.000000,5,1,0.500000,6.000000,135,False
"crMunicipalAuditorBowieKnife","Cuchillo Bowie",9,10.000000,0,1,0.000000,1.000000,35,False
"crMunicipalAuditorFlamer","Lanzallamas",0,15.000000,100,1,0.150000,15.000000,150,False
"crMunicipalAuditor10mm","10 mm",18,10.000000,12,1,0.233300,3.000000,40,False
"crMunicipalAuditorBaton","Porra",11,0.000000,0,1,0.000000,2.000000,15,False
"crMunicipalAuditorAssaultRifle","Rifle de asalto",30,15.000000,20,1,0.250000,8.000000,105,False
"crMunicipalAuditorDoubleBarrelShotgun","Escopeta de doble cañón",67,15.000000,2,1,0.275000,6.000000,100,False
"crFragGrenade","Granada de fragmentación",0,3.000000,0,1,0.000000,0.500000,15,False
"crMunicipalAuditorPumpActionShotgun","Escopeta de corredera",50,15.000000,8,1,0.500000,7.000000,50,False
"crMunicipalAuditorM79","Lanzagranadas M79",3,15.000000,1,1,1.000000,6.000000,30,False
"crMunicipalAuditorHandMadeRifle","Rifle artesanal",32,15.000000,20,1,0.250000,8.000000,90,False
"crMunicipalAuditor44",".44",48,10.000000,6,1,0.150000,4.000000,40,False
"crMunicipalAuditorMG42","Ametralladora ligera",0,15.000000,75,1,0.250000,8.000000,150,False
"crMunicipalAuditorAutoGrenadeLauncher","Lanzagranadas automático",1,15.000000,9999,1,0.500000,18.000000,225,False
"crMunicipalAuditor50CalMachineGun","Ametralladora del calibre .50",8,15.000000,250,1,0.000000,18.000000,175,False
"crMunicipalAuditorCombatShotgun","Escopeta de combate",50,15.000000,8,1,0.500000,7.000000,125,False
"crMunicipalAuditorCombatKnife","Cuchillo de combate",9,10.000000,0,1,0.000000,1.000000,25,False
"crMunicipalAuditorPipeWrench","Llave grifa",13,10.000000,0,1,0.000000,2.000000,30,False
"crMunicipalAuditorHatchet","Hacha",11,0.000000,0,1,0.000000,3.000000,15,False
"crMunicipalAuditorMissileLauncher","Lanzamisiles",0,15.000000,1,1,1.200000,20.000000,100,False
"crMunicipalAuditorRevolver","Revólver del Oeste",60,10.000000,6,1,0.150000,4.000000,120,False
"crMunicipalAuditorHuntingRifle","Rifle de caza",20,15.000000,5,1,0.150000,6.000000,40,False
"crMunicipalAuditorWoodCuttingAxe","Hacha multiusos",23,10.000000,0,1,0.000000,4.000000,40,False
"crMunicipalAuditorSingleActionRevolver","Revólver de acción simple",48,10.000000,6,1,0.150000,4.000000,85,False
"crMunicipalAuditorTireIron","Barreta",12,0.000000,0,1,0.000000,2.000000,25,False
"crMunicipalAuditorSledgehammer","Almádena",23,15.000000,0,1,0.000000,12.000000,40,False
"crMunicipalAuditorCombatRifle","Rifle de combate",33,15.000000,20,1,0.300000,7.000000,130,False
"crMunicipalAuditorGatlingGun","Ametralladora Gatling",8,15.000000,250,1,1.150000,18.000000,175,False
"crMunicipalAuditorMachete","Machete",14,10.000000,0,1,0.000000,2.000000,25,False
"crMunicipalAuditorMinigun","Ametralladora",8,15.000000,500,1,0.000000,18.000000,150,False
"crMunicipalAuditorLeverGun","Rifle de palanca",35,15.000000,5,1,0.500000,6.000000,135,False
"crMunicipalAuditor10mmSMG","Subfusil de 10 mm",7,10.000000,30,1,0.233300,3.000000,70,False
"crShowmenMG42","Ametralladora ligera",0,15.000000,75,1,0.250000,8.000000,150,False
"crShowmen10mmSMG","Subfusil de 10 mm",7,10.000000,30,1,0.230000,3.000000,70,False
"crShowmenHatchet","Hacha",11,0.000000,0,1,0.000000,3.000000,15,False
"crShowmenTireIron","Barreta",12,0.000000,0,1,0.000000,2.000000,25,False
"crShowmenCombatRifle","Rifle de combate",33,15.000000,20,1,0.300000,7.000000,130,False
"crShowmenDynamiteGrenade","Dinamita",0,3.000000,0,1,0.000000,0.500000,15,False
"crShowmenAssaultRifle","Rifle de asalto",30,15.000000,20,1,0.250000,8.000000,105,False
"crShowmenFlamer","Lanzallamas",0,15.000000,100,1,0.150000,15.000000,150,False
"crShowmenGolfClub","Palo de golf",23,10.000000,0,1,0.000000,3.000000,25,False
"XPD_AC02_JullianCombatKnife","Cuchillo de combate",9,10.000000,0,1,0.000000,1.000000,25,False
"crShowmenSledgehammer","Almádena",23,15.000000,0,1,0.000000,12.000000,40,False
"crShowmenAutoGrenadeLauncher","Lanzagranadas automático",1,15.000000,9999,1,0.500000,18.000000,225,False
"crShowmenPipeRevolver","Revólver de tubo",24,10.000000,6,1,0.150000,3.000000,30,False
"crShowmenPipeWrench","Llave grifa",13,10.000000,0,1,0.000000,2.000000,30,False
"crShowmenPipeBoltAction","Tubo de cerrojo",34,10.000000,6,1,0.150000,3.000000,35,False
"crShowmenMinigun","Ametralladora",8,15.000000,500,1,0.000000,18.000000,150,False
"crShowmenBowieKnife","Cuchillo Bowie",9,10.000000,0,1,0.000000,1.000000,35,False
"crShowmenDrill","Taladro",0,6.000000,0,1,0.150000,2.000000,80,False
"crShowmenWoodCuttingAxe","Hacha multiusos",23,10.000000,0,1,0.000000,4.000000,40,False
"crShowmenLeverGun","Rifle de palanca",35,15.000000,5,1,0.500000,6.000000,135,False
"crShowmenBaseballGrenade","Granada de béisbol",0,3.000000,0,1,0.000000,1.000000,20,False
"crShowmenDoubleBarrelShotgun","Escopeta de doble cañón",67,15.000000,2,1,0.275000,6.000000,100,False
"crShowmenMachete","Machete",14,10.000000,0,1,0.000000,2.000000,25,False
"crShowmenHandMadeRifle","Rifle artesanal",32,15.000000,20,1,0.250000,8.000000,90,False
"crShowmenMissileLauncher","Lanzamisiles",0,15.000000,1,1,1.200000,20.000000,100,False
"crShowmenM79","Lanzagranadas M79",3,15.000000,1,1,1.000000,6.000000,30,False
"crShowmenShovel","Pala",1,10.000000,0,1,0.000000,6.000000,40,False
"crShowmenHuntingRifle","Rifle de caza",20,15.000000,5,1,0.150000,6.000000,40,False
"crShowmenBaseballBat","Bate de béisbol",16,10.000000,0,1,0.000000,3.000000,25,False
"crShowmenRollingPin","Rodillo de amasar",11,0.000000,0,1,0.000000,1.000000,10,False
"crShowmenPumpActionShotgun","Escopeta de corredera",50,15.000000,8,1,0.500000,7.000000,50,False
"crShowmenPickAxe","Pico",23,10.000000,0,1,0.000000,2.500000,40,False
"crShowmenPipeGun","Tubo",13,10.000000,12,1,0.166700,4.000000,25,False
"crShowmenSickle","Hoz",11,0.000000,0,1,0.000000,3.000000,15,False
"JoeyBello_SuperSledge_BadaBoom","Pumba",40,15.000000,0,1,0.000000,20.000000,70,False
"crXPD_OvergrownElderAssaultRifle_Auto","Lanzador de espinas agreste",30,15.000000,60,1,0.250000,8.000000,105,False
"crTaxManAssaultRifle","Rifle de asalto de los agrestes",30,15.000000,20,1,0.250000,8.000000,105,False
"XPD_AC02_Juchi_Flamer","Lanzallamas de Juchi",0,15.000000,100,1,0.150000,15.000000,150,False
"XPD_AC03_CarryAndThrow_Object","Cubo de agua",0,6.000000,0,1,0.000000,0.500000,50,False
"crSuperSledge","Supermaza",40,15.000000,0,1,0.000000,20.000000,70,False
"DEL_crOvergrownBoneClub","Palo de hueso",11,0.000000,0,1,0.000000,3.000000,15,False
"zzz_XPD_AC02_JullianMeathook","Gancho de carne",20,10.000000,0,1,0.000000,2.000000,20,False
"XPD_AC01_CarryAndThrow_Object_ED","Materiales",5,3.000000,1000,1,0.000000,0.500000,50,False
"XPD_AC02_CarryAndThrow_Object_Tato","Mutipapa",5,3.000000,0,1,0.000000,0.500000,50,False
"DEL_XPD_AC02_JulianSMG","Subfusil de 10 mm",7,10.000000,30,1,0.233300,3.000000,70,False
"XPD_AC02_JuchiWeapon","Almádena",23,15.000000,0,1,0.000000,12.000000,40,False
"XPD_AC02_JullianRifle","Rifle de Julian",30,15.000000,0,1,0.250000,8.000000,105,False
"crLesserDevilUnarmed","Diablo menor desarmado",1,0.000000,0,1,0.000000,1.000000,0,False
"DEL_crJerseyDevilThrow","Lanzamiento de diablo de Jersey",1,0.000000,0,1,0.000000,3.000000,0,False
"10mm_CircuitBreaker","Disyuntor",0,16.000000,8,1,0.230000,3.000000,40,False
"crXPD_UnarmedOvergrownElder","Leñudo agreste desarmado",1,0.000000,0,1,0.000000,0.000000,0,False
"DEL_crOvergrownElderSporeGun_Automatic","Pistola de esporas de los agrestes",30,15.000000,20,1,0.250000,8.000000,105,False
"AC_MQ02_Stage_ThrowingPie_Grenade","Tarta arrojadiza",0,3.000000,0,1,0.000000,0.500000,20,False
"crLesserDevilCombatTaunt","Provocación en combate de diablo menor",1,0.000000,0,1,60.000000,1.000000,0,False
"Cremator","Abrasador",0,32.000000,90,10,0.665000,15.000000,200,False
"zzz_HeavyIncinerator","Lanzagranadas automático",0,15.000000,12,1,0.500000,18.000000,225,False
"AC_MQ02_Stage_JugglingGrenade","Granada de malabares",0,3.000000,0,1,0.000000,0.500000,20,False
"AC_MQ02_Stage_ThrowingKnife_Weapon","Cuchillo arrojadizo",25,3.000000,0,1,0.000000,0.050000,1,False
"zzz_crXPD_OvergrownElderGrenade","Granada de fragmentación",0,3.000000,0,1,0.000000,0.500000,15,False
"crXPD_OvergrownElder_Heavy","Lanzador de esporas de los agrestes",0,15.000000,1,1,1.200000,20.000000,100,False
"crFanaticBoss_50CalMachineGun_DailyOps","Ametralladora del calibre .50",8,15.000000,250,1,0.000000,18.000000,175,False
"crXPD_OvergrownBoss_Heavy_DailyOps","Lanzador de esporas de los agrestes",0,15.000000,1,1,1.200000,20.000000,100,False
"zzz_Broadsider_FusionCannon","Cañón de fusión",5,15.000000,1,1,0.500000,16.000000,140,False
"crJerseyDevilAoEFear","AdE de miedo del diablo de Jersey",1,0.000000,0,1,40.000000,1.000000,0,False
"SCORE_S16_Mini_Robot01_DaringBinoculars","Prismáticos de Rip Audaz",0,6.000000,30,1,10.000000,1.000000,100,False
"XPD_AC_Race_FireworkWeaponPeonyYellow","Mortero",33,15.000000,1,1,0.000000,25.000000,10,False
"XPD_AC_Race_FireworkWeaponPalmSilver","Mortero",33,15.000000,1,1,0.000000,25.000000,10,False
"XPD_AC_Race_FireworkWeaponPalmGold","Mortero",33,15.000000,1,1,0.000000,25.000000,10,False
"XPD_AC_Race_FireworkWeaponPeonyCrackle","Mortero",33,15.000000,1,1,0.000000,25.000000,10,False
"XPD_AC_Race_FireworkWeaponPeonyRed","Mortero",33,15.000000,1,1,0.000000,25.000000,10,False
"XPD_AC_Race_FireworkWeaponPeonyBlue","Mortero",33,15.000000,1,1,0.000000,25.000000,10,False
"XPD_AC_Race_FireworkWeaponPeonyGreen","Mortero",33,15.000000,1,1,0.000000,25.000000,10,False
"XPD_AC_Race_FireworkWeaponPeonyPink","Mortero",33,15.000000,1,1,0.000000,25.000000,10,False
"AC_MQ02_StarClown_Weapon_NONPLAYABLE","Machacador de payaso estrella",40,15.000000,0,1,0.000000,20.000000,70,False
"XPD_AC_MuniTurret","Ametralladora de torreta",1,8.000000,0,1,0.000000,25.000000,0,False
"crUnarmedStormBoss","Jefe de tormenta desarmado",1,0.000000,0,1,0.000000,0.000000,0,False
"zzz10mmSMGOverheating","Subfusil de 10 mm sobrecalentado",7,10.000000,0,1,0.233300,3.000000,70,False
"crStormBossLightningGun","Arma de rayos",0,15.000000,0,1,0.500000,0.000000,0,False
"crStormBossLightningGunAuto","Arma de rayos automática",1,0.000000,6,1,50.000000,0.000000,0,False
"meltdown","Carabina láser del R63",0,21.000000,150,1,0.233300,5.000000,70,False
"zzz10mmSMG_ElectricTestingGun","Pistola eléctrica de prueba",0,10.000000,30,1,0.233300,3.000000,70,False
"Stormcutter","Mandoble del R63",40,0.000000,0,1,0.000000,15.000000,100,False
"crUnarmedRadTurkey","Mutapavo desarmado",1,0.000000,0,1,0.000000,0.000000,0,False
"zzz_HeadHunter_Scythe","Pico",23,10.000000,0,1,0.000000,1.500000,40,False
"crStormbossArmCannon_PlasmaMine","Cañón de brazo de plasma",1,3.000000,9999,1,0.000100,2.000000,0,False
"crRadTurkeySonicGobble","Graznido sónico de mutapavo",0,0.000000,0,1,15.000000,3.000000,0,False
"crShovel","Pala",1,10.000000,0,1,0.000000,6.000000,40,False
"crStormbossArmCannon_FragMine","Cañón de brazo de fragmentación",1,3.000000,9999,1,0.000100,2.000000,0,False
"crStormbossArmCannon_CryoMine","Cañón de brazo criogénico",1,3.000000,9999,1,0.000100,2.000000,0,False
"zzz_MissileLauncherLostNPC","Lanzamisiles",0,15.000000,1,1,1.200000,20.000000,100,False
"zzz_GatlingPlasmaLost","Ametralladora de plasma",0,15.000000,500,1,0.150000,18.000000,250,False
"crStormcutter_Lost","Protector de tormenta",40,0.000000,0,1,0.000000,15.000000,100,False
"crBaton_Lost","Porra",0,0.000000,0,1,0.000000,2.000000,15,False
"crGaussMinigun","Ametralladora Gauss",0,15.000000,500,1,0.000000,18.000000,150,False
"crPulseGrenade","Granada electromagnética",0,3.000000,0,1,0.000000,0.500000,20,False
"crUnarmedScorchBeastQueen","Bestia calcinada reina desarmada",0,0.000000,0,1,10.000000,0.000000,0,False
"Test_ElectricRangedWeapon","10 mm",18,10.000000,12,1,0.233300,3.000000,40,False
"zzzcrLostMinigun","Ametralladora",8,15.000000,500,1,0.000000,18.000000,150,False
"crDLC03_Storm_E01_UnarmedHermitCrab","Cangrejo ermitaño desarmado",1,0.000000,0,1,0.000000,0.000000,0,False
"cr_E01C_UnarmedFlatwoodsMonster","Monstruo de Flatwoods desarmado",0,0.000000,0,1,0.000000,0.000000,0,False
"cr_E01C_FlatwoodsMonsterLaser","Láser del monstruo de Flatwoods",0,6.000000,0,1,2.000000,8.000000,0,False
"crE08B_SuperMutantBoss_AssaultRifle","Rifle de asalto",0,15.000000,8,1,0.150000,8.000000,105,False
"crE01B_AssaultronLeftClaw","",1,-107374176.000000,0,1,0.000000,2.000000,0,False
"crE01B_AssaultronRightClaw","",1,-107374176.000000,0,1,0.000000,2.000000,0,False
"crRD01_Enc01_GuardianBot_RightAutoLaser","Láser automático derecho de robot centinela espacial",0,0.000000,0,1,1.000000,3.000000,0,False
"crRD01_Enc01_GuardianBot_LeftAutoLaser","Láser automático izquierdo de robot centinela espacial",0,0.000000,0,1,1.000000,3.000000,0,False
"crRD01_Enc01_GuardianBot_LeftShoulderLauncher","",0,0.000000,0,1,3.000000,3.000000,0,False
"crRD01_Enc01_GuardianBot_RightShoulderLauncher","",0,0.000000,0,1,3.000000,3.000000,0,False
"RD01_Enc01_PlatformGun","Arma de plataforma",243,10.000000,1000,1,0.100000,2.000000,90,False
"crRD01_Enc01_crTurretLaser","Láser de Asaltrón",0,8.000000,0,1,1.000000,8.000000,0,False
"crRD01_Enc06_Scorchtongue_AcidSpit","",0,0.000000,0,1,3.000000,3.000000,0,False
"crRD01_Enc06_Scorchtongue_AcidBreath","",0,0.000000,0,1,3.000000,3.000000,0,False
"crRD01_Enc06_Scorchtongue_Screech","",0,0.000000,0,1,3.000000,3.000000,0,False
"crRD01_Enc06_ScorchtongueUnarmed","Lenguabrasada desarmado",180,0.000000,0,1,0.000000,1.000000,0,False
"crRD01_Enc06_ScorchtongueTailUnarmed","Cola de lenguabrasada desarmado",1,0.000000,0,1,0.000000,1.000000,0,False
"crRD01_Enc04_Assassin_Weapon","",600,15.000000,5,1,0.150000,8.000000,200,False
"crRD01_Enc04_Brute_Weapon","",0,1.000000,0,1,1.000000,12.000000,125,False
"crRD01_Enc04_Grenadier_Weapon","",3,15.000000,12,1,0.500000,18.000000,225,False
"crRD01_Stalker_MoleMinerGauntlet","Guantelete de acechante",400,0.000000,0,1,0.000000,6.000000,75,False
"RD01_UltraciteTerrorSword","Espada de Terror de ultracita",16,10.000000,0,1,0.000000,5.000000,150,False
"zzz_TeslaCannon_NukaLauncherTest","Cañón Tesla",0,15.000000,100,10,0.000000,20.000000,300,False
"zzz_TeslaCannon_MissileLauncher","Cañón Tesla",0,15.000000,100,10,0.500000,20.000000,100,False
"TeslaCannon","Cañón Tesla",0,29.000000,60,5,0.900000,13.000000,100,False
"crE09B_GraftonOilBombSalvoWeapon","Salva de bombas petroleras de Grafton",2,0.000000,0,1,0.000000,2.000000,0,False
"crE09B_GraftonOilBombWeapon","Bomba petrolera de Grafton",1,0.000000,0,1,15.000000,2.000000,0,False
"crUnarmedE09B_Grafton","Grafton desarmado",1,0.000000,0,1,0.000000,0.000000,0,False
"crSFS08_GraftonOilBombSalvoWeapon","Salva de bombas petroleras de Grafton",2,0.000000,0,1,0.000000,2.000000,0,False
"crSFS09_GraftonOilBombSalvoWeapon","Salva de bombas petroleras de Grafton",2,0.000000,0,1,0.000000,2.000000,0,False
"crSFS09_GraftonOilBombWeapon","Bomba petrolera de Grafton",1,0.000000,0,1,15.000000,2.000000,0,False
"crUnarmedSFS09_Grafton","Grafton desarmado",1,0.000000,0,1,0.000000,0.000000,0,False
"crSFS08_GraftonOilBombWeapon","Bomba petrolera de Grafton",1,0.000000,0,1,15.000000,2.000000,0,False
"crUnarmedSFS08_Grafton","Grafton desarmado",1,0.000000,0,1,0.000000,0.000000,0,False
"crMoleMinerGauntlet","Guantelete de minero topo",25,10.000000,0,1,0.000000,10.000000,75,False
"crChineseOfficerSword","Espada de oficial chino",16,10.000000,0,1,0.000000,3.000000,50,False
"crMinigun","Ametralladora",8,15.000000,500,1,0.000000,18.000000,150,False
"crPowerFist","Servopuño",20,10.000000,0,1,0.000000,4.000000,100,False
"crPlasmaGun","Plasma",24,15.000000,18,1,0.300000,3.000000,85,False
"crHatchet","Hacha",11,0.000000,0,1,0.000000,3.000000,15,False
"crSingleActionRevolver","Revólver de acción simple",48,10.000000,6,1,0.150000,4.000000,85,False
"crPipeSyringer","Inyector",1,15.000000,1,1,0.150000,4.000000,75,False
"crAssaultRifle","Rifle de asalto",30,15.000000,20,1,0.250000,8.000000,105,False
"crHandMadeGun","Rifle artesanal",32,15.000000,20,1,0.250000,8.000000,90,False
"crWalkingCane","Bastón",10,0.000000,0,1,0.000000,2.000000,10,False
"crFireAxe","Hacha de incendios",11,10.000000,0,1,0.000000,3.000000,15,False
"crSpear","Lanza",23,10.000000,0,1,0.000000,2.000000,40,False
"crKnife","Cuchillo de combate",9,10.000000,0,1,0.000000,1.000000,25,False
"crSickle","Hoz",11,0.000000,0,1,0.000000,3.000000,15,False
"crPitchfork","Tridente",23,10.000000,0,1,0.000000,2.000000,15,False
"crProtestSign09","Cartel de protesta: los hombres no son máquinas",10,0.000000,0,1,0.000000,3.000000,1,False
"cr10mm","10 mm",18,10.000000,12,1,0.233300,3.000000,40,False
"crRipper","Destripador",0,0.000000,0,1,0.000000,6.000000,130,False
"crBoard","Tablón",14,0.000000,0,1,0.000000,3.000000,10,False
"crProtestSign08","Cartel de protesta: rompe al robot",10,0.000000,0,1,0.000000,3.000000,1,False
"crTireIron","Barreta",12,0.000000,0,1,0.000000,2.000000,25,False
"crGammaGun","Arma gamma",0,10.000000,8,1,0.150000,3.000000,90,False
"crBaseballBat","Bate de béisbol",0,10.000000,0,1,0.000000,3.000000,25,False
"crProtestSign10","Cartel de protesta: nada de comunistas",10,0.000000,0,1,0.000000,3.000000,1,False
"crProtestSign06","Cartel de protesta: trabajos o sangre",10,0.000000,0,1,0.000000,3.000000,1,False
"crMeatCleaver","Cuchillo de carnicero",75,3.000000,0,1,0.000000,0.250000,1,False
"crBlackPowder_Rifle","Rifle de pólvora negra",200,15.000000,1,1,0.500000,6.000000,110,False
"crHuntingRifle","Rifle de caza",20,15.000000,5,1,0.150000,6.000000,40,False
"crPipeBoltAction","Tubo de cerrojo",34,10.000000,6,1,0.150000,3.000000,35,False
"crProtestSign07","Cartel de protesta: devolvednos los trabajos",10,0.000000,0,1,0.000000,3.000000,1,False
"crRevolutionarySword","Espada revolucionaria",16,10.000000,0,1,0.000000,3.000000,50,False
"crRevolver","Revólver del Oeste",60,10.000000,6,1,0.150000,4.000000,120,False
"cr10mmSMG","Subfusil de 10 mm",7,10.000000,30,1,0.233300,3.000000,70,False
"crGolfClub","Palo de golf",23,10.000000,0,1,0.000000,3.000000,25,False
"crDeathclawGauntlet","Garra de sanguinario",25,0.000000,0,1,0.000000,10.000000,85,False
"cr50CalMachineGun","Ametralladora del calibre .50",8,15.000000,250,1,0.000000,18.000000,175,False
"crLightningGun","Tesla",0,15.000000,15,1,0.500000,8.000000,180,False
"crRadiumRifle","Radio",27,15.000000,20,1,0.250000,7.000000,160,False
"crDoubleBarrelShotgun","Escopeta de doble cañón",67,15.000000,2,1,0.275000,6.000000,100,False
"crMeatHook","Gancho de carne",20,10.000000,0,1,0.000000,2.000000,20,False
"crProtestSign05","Cartel de protesta: la gente primero",10,0.000000,0,1,0.000000,3.000000,1,False
"crCultistDagger","Daga sectaria",9,10.000000,0,1,0.000000,1.000000,40,False
"crCompoundBow","Un arco compuesto",7,10.000000,1,1,0.500000,3.000000,45,False
"crWoodCuttingAxe","Hacha multiusos",23,10.000000,0,1,0.000000,4.000000,40,False
"crSledgehammer","Almádena",23,15.000000,0,1,0.000000,12.000000,40,False
"crPickaxe","Pico",23,10.000000,0,1,0.000000,2.500000,40,False
"crPoolCue","Taco de billar",13,10.000000,0,1,0.000000,1.000000,10,False
"crBonehammer","Martillo de hueso",23,15.000000,0,1,0.000000,12.000000,45,False
"crProtestSign04","Cartel de protesta: quiero trabajar",10,0.000000,0,1,0.000000,3.000000,1,False
"crMG42","Ametralladora ligera",0,15.000000,75,1,0.250000,8.000000,150,False
"crCultistBlade","Cuchilla de sectario",11,10.000000,0,1,0.000000,3.000000,35,False
"crLeadPipe","Tubo de plomo",11,10.000000,0,1,0.000000,3.000000,15,False
"crCombatShotgun","Escopeta de combate",50,15.000000,8,1,0.500000,7.000000,125,False
"crEnclave_PlasmaGun","Plasma del Enclave",1,10.000000,18,1,0.300000,3.000000,115,False
"crDeathTambo","Pandereta de la muerte",10,10.000000,0,1,0.000000,0.500000,60,False
"crProtestSign03","Cartel de protesta: en contra de la automatización",10,0.000000,0,1,0.000000,3.000000,1,False
"crLeverGun","Rifle de palanca",35,15.000000,5,1,0.500000,6.000000,135,False
"crPipeRevolver","Revólver de tubo",24,10.000000,6,1,0.150000,3.000000,30,False
"crBaton","Porra",11,0.000000,0,1,0.000000,2.000000,15,False
"crShishkebab","Pincho moruno",13,0.000000,0,1,0.000000,3.000000,120,False
"crCattleprod","Pica para ganado",0,0.000000,0,1,0.000000,2.000000,15,False
"crMissileLauncher","Lanzamisiles",0,15.000000,1,1,1.200000,20.000000,100,False
"crCombatRifle","Rifle de combate",33,15.000000,20,1,0.300000,7.000000,130,False
"crSubmachineGun","Subfusil",0,15.000000,50,1,0.150000,7.000000,100,False
"crBlackpowder_Pistol","Pistola de pólvora negra",7,10.000000,1,1,0.500000,3.000000,60,False
"crPumpActionShotgun","Escopeta de corredera",50,15.000000,8,1,0.500000,7.000000,50,False
"crPipeGun","Tubo",13,10.000000,12,1,0.170000,4.000000,25,False
"cr44",".44",48,10.000000,6,1,0.150000,4.000000,40,False
"crPipeWrench","Llave grifa",13,10.000000,0,1,0.000000,2.000000,30,False
"crGrognakAxe","Hacha de Grognak",25,15.000000,0,1,0.000000,10.000000,100,False
"crMachete","Machete",14,10.000000,0,1,0.000000,2.000000,25,False
"crKnuckles","Puño americano",10,10.000000,0,1,0.000000,0.500000,10,False
"crRollingPin","Rodillo de amasar",11,0.000000,0,1,0.000000,1.000000,10,False
